project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004862,Carrizo 3 Density 1 Cam 1,a9273734-bed7-4c9e-8adc-ae9c137fb131,DSCF0011.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/a9273734-bed7-4c9e-8adc-ae9c137fb131.JPG,0,Mario Zuliani,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-08 22:44:24,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,db32c8a9-3344-4705-9d15-5fba1c8fc51b,DSCF0012.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/db32c8a9-3344-4705-9d15-5fba1c8fc51b.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-09 14:31:28,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,5bfd3a70-2211-4d09-9d9f-90e3cc9b3c0d,DSCF0013.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/5bfd3a70-2211-4d09-9d9f-90e3cc9b3c0d.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-09 14:50:35,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,4f374d6e-3044-474c-9dd0-f64815102fac,DSCF0014.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/4f374d6e-3044-474c-9dd0-f64815102fac.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-09 14:56:57,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,22dbb309-f621-4400-8853-55c6dcbe5958,DSCF0015.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/22dbb309-f621-4400-8853-55c6dcbe5958.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-09 14:59:23,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,b4a4b308-9b7e-4c9c-8ac2-d20aa7cac51b,DSCF0016.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/b4a4b308-9b7e-4c9c-8ac2-d20aa7cac51b.JPG,1,Mario Zuliani,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-09 15:36:38,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,5289d260-1b92-4632-aa41-5349f4ba397e,DSCF0017.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/5289d260-1b92-4632-aa41-5349f4ba397e.JPG,0,Mario Zuliani,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-09 15:38:19,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,c4956168-d0f4-4edb-ada7-95b9fdb0ad74,DSCF0018.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/c4956168-d0f4-4edb-ada7-95b9fdb0ad74.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-09 16:01:12,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,7153a82b-98c4-45b8-89cd-1c5c6a748f54,DSCF0019.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/7153a82b-98c4-45b8-89cd-1c5c6a748f54.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-09 16:02:15,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,846fbc4d-ae4b-4cbd-a723-cd61727bf50e,DSCF0020.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/846fbc4d-ae4b-4cbd-a723-cd61727bf50e.JPG,1,Mario Zuliani,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-09 17:05:03,1,,,,,,,false,,,CC0
